42.93579,0.35841,100.00000,10.00000
20.31017,0.43708,100.00000,10.00000
31.16833,0.40903,100.00000,10.00000
31.93360,0.50000,100.00000,10.00000
32.16600,0.38095,100.00000,10.00000
28.00452,0.40141,100.00000,10.00000
35.36096,0.33857,100.00000,10.00000
32.37046,0.50000,100.00000,10.00000
27.61334,0.47428,100.00000,10.00000
32.17226,0.46880,100.00000,10.00000
